InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538206,84879,ASSORTED COLOUR BIRD ORNAMENT,8,10/12/2010 11:31,1.69,17827.0,United Kingdom
538208,20727,LUNCH BAG  BLACK SKULL.,2,10/12/2010 11:39,1.65,14037.0,United Kingdom
538209,22469,HEART OF WICKER SMALL,2,10/12/2010 11:42,1.65,12748.0,United Kingdom
538210,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10/12/2010 11:44,0.55,14256.0,United Kingdom
538210,22457,NATURAL SLATE HEART CHALKBOARD ,6,10/12/2010 11:44,2.95,14256.0,United Kingdom
538240,22423,REGENCY CAKESTAND 3 TIER,6,10/12/2010 12:00,12.75,16062.0,United Kingdom
538248,22469,HEART OF WICKER SMALL,1,10/12/2010 12:14,1.65,18116.0,United Kingdom
538248,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/12/2010 12:14,2.95,18116.0,United Kingdom
538249,85084,,25,10/12/2010 12:19,0.0,,United Kingdom
538250,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,10/12/2010 12:20,2.95,18118.0,United Kingdom
538252,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/12/2010 12:29,2.55,16019.0,United Kingdom
538255,20725,LUNCH BAG RED RETROSPOT,10,10/12/2010 12:33,1.65,14911.0,EIRE
538255,22423,REGENCY CAKESTAND 3 TIER,6,10/12/2010 12:33,12.75,14911.0,EIRE
538260,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/12/2010 12:42,2.95,18178.0,United Kingdom
538296,84879,ASSORTED COLOUR BIRD ORNAMENT,8,10/12/2010 13:06,1.69,13148.0,United Kingdom
538296,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/12/2010 13:06,2.95,13148.0,United Kingdom
538296,20725,LUNCH BAG RED RETROSPOT,10,10/12/2010 13:06,1.65,13148.0,United Kingdom
538307,22423,REGENCY CAKESTAND 3 TIER,1,10/12/2010 13:27,12.75,14667.0,United Kingdom
538308,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10/12/2010 13:29,0.55,14107.0,United Kingdom
538308,20727,LUNCH BAG  BLACK SKULL.,10,10/12/2010 13:29,1.65,14107.0,United Kingdom
538311,20725,LUNCH BAG RED RETROSPOT,10,10/12/2010 13:48,1.65,12785.0,Portugal
538311,85099B,JUMBO BAG RED RETROSPOT,10,10/12/2010 13:48,1.95,12785.0,Portugal
538312,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/12/2010 13:48,2.95,16727.0,United Kingdom
538349,20725,LUNCH BAG RED RETROSPOT,5,10/12/2010 14:59,4.21,,United Kingdom
538349,20727,LUNCH BAG  BLACK SKULL.,1,10/12/2010 14:59,4.21,,United Kingdom
538349,21212,PACK OF 72 RETROSPOT CAKE CASES,10,10/12/2010 14:59,1.28,,United Kingdom
538349,22423,REGENCY CAKESTAND 3 TIER,3,10/12/2010 14:59,12.72,,United Kingdom
538349,22457,NATURAL SLATE HEART CHALKBOARD ,7,10/12/2010 14:59,5.91,,United Kingdom
538349,22469,HEART OF WICKER SMALL,11,10/12/2010 14:59,3.36,,United Kingdom
538349,47566,PARTY BUNTING,2,10/12/2010 14:59,8.47,,United Kingdom
538349,85099B,JUMBO BAG RED RETROSPOT,3,10/12/2010 14:59,4.21,,United Kingdom
538349,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/12/2010 14:59,5.91,,United Kingdom
538351,20727,LUNCH BAG  BLACK SKULL.,18,10/12/2010 15:17,5.06,,United Kingdom
538351,21212,PACK OF 72 RETROSPOT CAKE CASES,113,10/12/2010 15:17,2.13,,United Kingdom
538351,22423,REGENCY CAKESTAND 3 TIER,38,10/12/2010 15:17,25.49,,United Kingdom
538351,85123a,WHITE HANGING HEART T-LIGHT HOLDER,31,10/12/2010 15:17,6.77,,United Kingdom
538353,85099B,JUMBO BAG RED RETROSPOT,100,10/12/2010 15:31,1.65,13798.0,United Kingdom
538353,21212,PACK OF 72 RETROSPOT CAKE CASES,120,10/12/2010 15:31,0.42,13798.0,United Kingdom
538354,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10/12/2010 15:45,0.55,16873.0,United Kingdom
538354,85099B,JUMBO BAG RED RETROSPOT,10,10/12/2010 15:45,1.95,16873.0,United Kingdom
538359,35958,,2,10/12/2010 16:29,0.0,,United Kingdom
538360,35004P,,1,10/12/2010 16:29,0.0,,United Kingdom
538364,22457,NATURAL SLATE HEART CHALKBOARD ,2,10/12/2010 17:26,2.95,14448.0,United Kingdom
538365,22469,HEART OF WICKER SMALL,8,12/12/2010 10:11,1.65,17243.0,United Kingdom
538366,22469,HEART OF WICKER SMALL,5,12/12/2010 10:47,1.65,18109.0,United Kingdom
538367,20725,LUNCH BAG RED RETROSPOT,10,12/12/2010 10:48,1.65,14800.0,United Kingdom
538367,20727,LUNCH BAG  BLACK SKULL.,10,12/12/2010 10:48,1.65,14800.0,United Kingdom
538370,20727,LUNCH BAG  BLACK SKULL.,2,12/12/2010 11:06,1.65,16923.0,United Kingdom
538370,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/12/2010 11:06,2.95,16923.0,United Kingdom
538374,85099B,JUMBO BAG RED RETROSPOT,1,12/12/2010 11:17,1.95,14159.0,United Kingdom
538374,22386,JUMBO BAG PINK POLKADOT,2,12/12/2010 11:17,1.95,14159.0,United Kingdom
538374,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/12/2010 11:17,2.95,14159.0,United Kingdom
538374,20727,LUNCH BAG  BLACK SKULL.,2,12/12/2010 11:17,1.65,14159.0,United Kingdom
538374,20725,LUNCH BAG RED RETROSPOT,2,12/12/2010 11:17,1.65,14159.0,United Kingdom
538374,22469,HEART OF WICKER SMALL,1,12/12/2010 11:17,1.65,14159.0,United Kingdom
538379,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/12/2010 11:26,2.95,17126.0,United Kingdom
538379,22469,HEART OF WICKER SMALL,1,12/12/2010 11:26,1.65,17126.0,United Kingdom
538379,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/12/2010 11:26,2.95,17126.0,United Kingdom
538397,47566,PARTY BUNTING,20,12/12/2010 11:44,4.65,12753.0,Japan
538403,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/12/2010 11:46,2.95,17211.0,United Kingdom
538409,84879,ASSORTED COLOUR BIRD ORNAMENT,16,12/12/2010 11:49,1.69,17236.0,United Kingdom
538417,20725,LUNCH BAG RED RETROSPOT,6,12/12/2010 11:54,1.65,16393.0,United Kingdom
538418,21212,PACK OF 72 RETROSPOT CAKE CASES,2,12/12/2010 12:00,0.55,17372.0,United Kingdom
538419,22457,NATURAL SLATE HEART CHALKBOARD ,1,12/12/2010 12:01,2.95,16367.0,United Kingdom
538437,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/12/2010 12:18,2.95,16010.0,United Kingdom
538437,22469,HEART OF WICKER SMALL,5,12/12/2010 12:18,1.65,16010.0,United Kingdom
538449,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/12/2010 12:24,2.95,17085.0,United Kingdom
538453,22423,REGENCY CAKESTAND 3 TIER,1,12/12/2010 12:26,12.75,16779.0,United Kingdom
538473,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/12/2010 12:35,2.95,13668.0,United Kingdom
538488,22469,HEART OF WICKER SMALL,12,12/12/2010 12:41,1.65,13715.0,United Kingdom
538497,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/12/2010 12:44,2.95,14684.0,United Kingdom
538497,20727,LUNCH BAG  BLACK SKULL.,2,12/12/2010 12:44,1.65,14684.0,United Kingdom
538499,22423,REGENCY CAKESTAND 3 TIER,32,12/12/2010 12:46,10.95,17819.0,United Kingdom
538503,22423,REGENCY CAKESTAND 3 TIER,16,12/12/2010 12:56,10.95,17188.0,United Kingdom
538504,22457,NATURAL SLATE HEART CHALKBOARD ,12,12/12/2010 13:01,2.95,16011.0,United Kingdom
538504,22469,HEART OF WICKER SMALL,4,12/12/2010 13:01,1.65,16011.0,United Kingdom
538507,22469,HEART OF WICKER SMALL,3,12/12/2010 13:26,1.65,15547.0,United Kingdom
538508,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/12/2010 13:32,2.95,15998.0,United Kingdom
538508,22423,REGENCY CAKESTAND 3 TIER,3,12/12/2010 13:32,12.75,15998.0,United Kingdom
538508,22469,HEART OF WICKER SMALL,3,12/12/2010 13:32,1.65,15998.0,United Kingdom
538509,22386,JUMBO BAG PINK POLKADOT,1,12/12/2010 13:37,1.95,14413.0,United Kingdom
538510,22423,REGENCY CAKESTAND 3 TIER,1,12/12/2010 13:47,12.75,18004.0,United Kingdom
538510,84879,ASSORTED COLOUR BIRD ORNAMENT,1,12/12/2010 13:47,1.69,18004.0,United Kingdom
538514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/12/2010 14:27,2.95,15044.0,United Kingdom
538517,21212,PACK OF 72 RETROSPOT CAKE CASES,3,12/12/2010 16:05,0.55,17618.0,United Kingdom
538518,22469,HEART OF WICKER SMALL,1,12/12/2010 16:14,1.65,14505.0,United Kingdom
538518,84879,ASSORTED COLOUR BIRD ORNAMENT,8,12/12/2010 16:14,1.69,14505.0,United Kingdom
538518,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/12/2010 16:14,2.95,14505.0,United Kingdom
538519,22386,JUMBO BAG PINK POLKADOT,1,12/12/2010 16:20,1.95,18037.0,United Kingdom
538524,20725,LUNCH BAG RED RETROSPOT,3,13/12/2010 9:35,4.21,,United Kingdom
538524,20727,LUNCH BAG  BLACK SKULL.,1,13/12/2010 9:35,4.21,,United Kingdom
538524,21212,PACK OF 72 RETROSPOT CAKE CASES,6,13/12/2010 9:35,1.28,,United Kingdom
538524,22423,REGENCY CAKESTAND 3 TIER,3,13/12/2010 9:35,25.49,,United Kingdom
538524,22457,NATURAL SLATE HEART CHALKBOARD ,7,13/12/2010 9:35,5.91,,United Kingdom
538524,22469,HEART OF WICKER SMALL,5,13/12/2010 9:35,3.36,,United Kingdom
538524,47566,PARTY BUNTING,2,13/12/2010 9:35,8.47,,United Kingdom
538524,84879,ASSORTED COLOUR BIRD ORNAMENT,8,13/12/2010 9:35,3.19,,United Kingdom
538524,85099B,JUMBO BAG RED RETROSPOT,2,13/12/2010 9:35,4.21,,United Kingdom
538524,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,13/12/2010 9:35,5.91,,United Kingdom
538525,22423,REGENCY CAKESTAND 3 TIER,10,13/12/2010 9:39,12.75,12540.0,Spain
538529,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,13/12/2010 10:24,2.95,14290.0,United Kingdom
538529,22457,NATURAL SLATE HEART CHALKBOARD ,6,13/12/2010 10:24,2.95,14290.0,United Kingdom
538529,47566,PARTY BUNTING,5,13/12/2010 10:24,4.65,14290.0,United Kingdom
538529,22469,HEART OF WICKER SMALL,12,13/12/2010 10:24,1.65,14290.0,United Kingdom
538532,22423,REGENCY CAKESTAND 3 TIER,3,13/12/2010 10:31,12.75,13209.0,United Kingdom
538532,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,13/12/2010 10:31,2.95,13209.0,United Kingdom
538533,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,13/12/2010 10:31,2.55,14796.0,United Kingdom
538535,22469,HEART OF WICKER SMALL,40,13/12/2010 10:39,1.45,17790.0,United Kingdom
538537,84879,ASSORTED COLOUR BIRD ORNAMENT,24,13/12/2010 10:41,1.69,12747.0,United Kingdom
538566,22423,REGENCY CAKESTAND 3 TIER,1,13/12/2010 11:21,25.49,,United Kingdom
538566,22457,NATURAL SLATE HEART CHALKBOARD ,5,13/12/2010 11:21,5.91,,United Kingdom
538566,22469,HEART OF WICKER SMALL,13,13/12/2010 11:21,3.36,,United Kingdom
538566,20727,LUNCH BAG  BLACK SKULL.,2,13/12/2010 11:21,4.21,,United Kingdom
538566,21212,PACK OF 72 RETROSPOT CAKE CASES,1,13/12/2010 11:21,1.28,,United Kingdom
538566,84879,ASSORTED COLOUR BIRD ORNAMENT,8,13/12/2010 11:21,3.19,,United Kingdom
538566,85099B,JUMBO BAG RED RETROSPOT,4,13/12/2010 11:21,4.21,,United Kingdom
538566,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,13/12/2010 11:21,5.91,,United Kingdom
538576,84879,ASSORTED COLOUR BIRD ORNAMENT,8,13/12/2010 11:29,1.69,14498.0,United Kingdom
538576,22457,NATURAL SLATE HEART CHALKBOARD ,4,13/12/2010 11:29,2.95,14498.0,United Kingdom
538591,22457,NATURAL SLATE HEART CHALKBOARD ,12,13/12/2010 11:44,2.95,14741.0,United Kingdom
538592,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,13/12/2010 11:47,2.95,15854.0,United Kingdom
538596,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,13/12/2010 12:10,2.95,17990.0,United Kingdom
538625,22457,NATURAL SLATE HEART CHALKBOARD ,2,13/12/2010 12:50,2.95,14544.0,United Kingdom
538626,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,13/12/2010 12:57,2.95,17338.0,United Kingdom
538627,22469,HEART OF WICKER SMALL,1,13/12/2010 12:59,1.65,,United Kingdom
538630,85099B,JUMBO BAG RED RETROSPOT,10,13/12/2010 13:25,1.95,14565.0,United Kingdom
538630,22386,JUMBO BAG PINK POLKADOT,10,13/12/2010 13:25,1.95,14565.0,United Kingdom
538630,22457,NATURAL SLATE HEART CHALKBOARD ,12,13/12/2010 13:25,2.95,14565.0,United Kingdom
538633,21212,PACK OF 72 RETROSPOT CAKE CASES,1,13/12/2010 13:28,0.55,16726.0,United Kingdom
538633,22457,NATURAL SLATE HEART CHALKBOARD ,4,13/12/2010 13:28,2.95,16726.0,United Kingdom
538634,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,13/12/2010 13:28,2.95,14085.0,United Kingdom
538635,21212,PACK OF 72 RETROSPOT CAKE CASES,1,13/12/2010 13:32,0.55,17303.0,United Kingdom
538635,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,13/12/2010 13:32,2.95,17303.0,United Kingdom
538635,22457,NATURAL SLATE HEART CHALKBOARD ,3,13/12/2010 13:32,2.95,17303.0,United Kingdom
538635,22469,HEART OF WICKER SMALL,3,13/12/2010 13:32,1.65,17303.0,United Kingdom
538636,22423,REGENCY CAKESTAND 3 TIER,1,13/12/2010 13:50,12.75,14639.0,United Kingdom
538636,22469,HEART OF WICKER SMALL,12,13/12/2010 13:50,1.65,14639.0,United Kingdom
538638,84879,ASSORTED COLOUR BIRD ORNAMENT,10,13/12/2010 14:16,1.69,17231.0,United Kingdom
538639,20725,LUNCH BAG RED RETROSPOT,1,13/12/2010 14:24,1.65,17179.0,United Kingdom
538640,22469,HEART OF WICKER SMALL,18,13/12/2010 14:32,1.65,17524.0,United Kingdom
538641,21212,PACK OF 72 RETROSPOT CAKE CASES,24,13/12/2010 14:36,0.55,15640.0,United Kingdom
538641,22423,REGENCY CAKESTAND 3 TIER,16,13/12/2010 14:36,10.95,15640.0,United Kingdom
538641,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,13/12/2010 14:36,2.55,15640.0,United Kingdom
538645,85099B,JUMBO BAG RED RETROSPOT,10,13/12/2010 14:52,1.95,13269.0,United Kingdom
538646,84879,ASSORTED COLOUR BIRD ORNAMENT,16,13/12/2010 14:55,1.69,17293.0,United Kingdom
538652,84879,ASSORTED COLOUR BIRD ORNAMENT,8,13/12/2010 15:12,1.69,17890.0,United Kingdom
538654,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,13/12/2010 15:13,4.95,13089.0,United Kingdom
538659,22423,REGENCY CAKESTAND 3 TIER,1,13/12/2010 15:36,12.75,14625.0,United Kingdom
538660,22469,HEART OF WICKER SMALL,10,13/12/2010 15:37,1.65,15808.0,United Kingdom
538662,20725,LUNCH BAG RED RETROSPOT,20,13/12/2010 15:44,1.65,15159.0,United Kingdom
538662,20727,LUNCH BAG  BLACK SKULL.,10,13/12/2010 15:44,1.65,15159.0,United Kingdom
538664,22469,HEART OF WICKER SMALL,40,13/12/2010 15:46,1.45,14733.0,United Kingdom
538664,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,13/12/2010 15:46,2.55,14733.0,United Kingdom
538671,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,13/12/2010 16:38,2.55,15777.0,United Kingdom
538683,85099B,JUMBO BAG RED RETROSPOT,2,13/12/2010 17:40,1.95,14525.0,United Kingdom
538683,22469,HEART OF WICKER SMALL,2,13/12/2010 17:40,1.65,14525.0,United Kingdom
538683,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,13/12/2010 17:40,2.55,14525.0,United Kingdom
538687,22423,REGENCY CAKESTAND 3 TIER,16,14/12/2010 9:50,10.95,13324.0,United Kingdom
538688,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,14/12/2010 9:50,4.95,14829.0,United Kingdom
538689,22469,HEART OF WICKER SMALL,12,14/12/2010 9:52,1.65,13050.0,United Kingdom
538707,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,14/12/2010 10:38,2.95,17894.0,United Kingdom
538708,47566,PARTY BUNTING,5,14/12/2010 10:43,4.65,16202.0,United Kingdom
538709,22469,HEART OF WICKER SMALL,2,14/12/2010 10:46,1.65,16442.0,United Kingdom
538710,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,14/12/2010 10:48,2.95,18075.0,United Kingdom
538710,22457,NATURAL SLATE HEART CHALKBOARD ,6,14/12/2010 10:48,2.95,18075.0,United Kingdom
538722,22469,HEART OF WICKER SMALL,4,14/12/2010 11:12,1.65,17975.0,United Kingdom
538744,22469,HEART OF WICKER SMALL,1,14/12/2010 11:26,1.65,15356.0,United Kingdom
538744,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,14/12/2010 11:26,2.95,15356.0,United Kingdom
538783,20727,LUNCH BAG  BLACK SKULL.,10,14/12/2010 11:38,1.65,14961.0,United Kingdom
538783,20725,LUNCH BAG RED RETROSPOT,10,14/12/2010 11:38,1.65,14961.0,United Kingdom
538785,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,14/12/2010 11:39,4.95,14961.0,United Kingdom
538799,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,14/12/2010 11:48,4.95,15039.0,United Kingdom
538799,85099B,JUMBO BAG RED RETROSPOT,10,14/12/2010 11:48,1.95,15039.0,United Kingdom
538799,21212,PACK OF 72 RETROSPOT CAKE CASES,1,14/12/2010 11:48,0.55,15039.0,United Kingdom
538799,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,14/12/2010 11:48,2.95,15039.0,United Kingdom
538800,85099B,JUMBO BAG RED RETROSPOT,10,14/12/2010 11:51,1.95,16458.0,United Kingdom
538800,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,14/12/2010 11:51,2.95,16458.0,United Kingdom
538800,22469,HEART OF WICKER SMALL,12,14/12/2010 11:51,1.65,16458.0,United Kingdom
538808,85099B,JUMBO BAG RED RETROSPOT,2,14/12/2010 12:11,1.95,14057.0,United Kingdom
538811,22386,JUMBO BAG PINK POLKADOT,10,14/12/2010 12:22,1.95,13178.0,United Kingdom
538811,85099B,JUMBO BAG RED RETROSPOT,10,14/12/2010 12:22,1.95,13178.0,United Kingdom
538811,20725,LUNCH BAG RED RETROSPOT,20,14/12/2010 12:22,1.65,13178.0,United Kingdom
538811,20727,LUNCH BAG  BLACK SKULL.,20,14/12/2010 12:22,1.65,13178.0,United Kingdom
538814,84879,ASSORTED COLOUR BIRD ORNAMENT,8,14/12/2010 12:30,1.69,15983.0,United Kingdom
538815,84879,ASSORTED COLOUR BIRD ORNAMENT,8,14/12/2010 12:30,1.69,18219.0,United Kingdom
538826,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,14/12/2010 12:58,2.55,12370.0,Cyprus
538826,47566,PARTY BUNTING,1,14/12/2010 12:58,4.65,12370.0,Cyprus
538826,84879,ASSORTED COLOUR BIRD ORNAMENT,24,14/12/2010 12:58,1.69,12370.0,Cyprus
538827,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,14/12/2010 12:59,2.55,14298.0,United Kingdom
538830,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,14/12/2010 13:01,4.25,14298.0,United Kingdom
538831,84879,ASSORTED COLOUR BIRD ORNAMENT,160,14/12/2010 13:02,1.45,18144.0,United Kingdom
538832,84879,ASSORTED COLOUR BIRD ORNAMENT,16,14/12/2010 13:03,1.69,17158.0,United Kingdom
538832,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,14/12/2010 13:03,2.95,17158.0,United Kingdom
538836,84879,ASSORTED COLOUR BIRD ORNAMENT,4,14/12/2010 13:09,1.69,12748.0,United Kingdom
538841,20727,LUNCH BAG  BLACK SKULL.,2,14/12/2010 13:11,1.65,16899.0,United Kingdom
538841,20725,LUNCH BAG RED RETROSPOT,2,14/12/2010 13:11,1.65,16899.0,United Kingdom
538849,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,14/12/2010 13:31,2.95,14415.0,United Kingdom
538849,22457,NATURAL SLATE HEART CHALKBOARD ,4,14/12/2010 13:31,2.95,14415.0,United Kingdom
538849,85099B,JUMBO BAG RED RETROSPOT,10,14/12/2010 13:31,1.95,14415.0,United Kingdom
538851,21212,PACK OF 72 RETROSPOT CAKE CASES,24,14/12/2010 13:32,0.55,16556.0,United Kingdom
538851,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,14/12/2010 13:32,2.55,16556.0,United Kingdom
538852,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,14/12/2010 13:33,2.95,17372.0,United Kingdom
538852,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,14/12/2010 13:33,4.95,17372.0,United Kingdom
538853,47566,PARTY BUNTING,3,14/12/2010 13:35,4.65,16805.0,United Kingdom
538855,20727,LUNCH BAG  BLACK SKULL.,10,14/12/2010 13:50,1.65,16503.0,United Kingdom
538859,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,24,14/12/2010 13:59,4.25,16553.0,United Kingdom
538861,22444,,460,14/12/2010 14:04,0.0,,United Kingdom
538862,22423,REGENCY CAKESTAND 3 TIER,1,14/12/2010 14:11,12.75,16710.0,United Kingdom
538862,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,14/12/2010 14:11,4.95,16710.0,United Kingdom
538865,85099B,JUMBO BAG RED RETROSPOT,10,14/12/2010 14:37,1.95,13238.0,United Kingdom
538866,22386,JUMBO BAG PINK POLKADOT,1,14/12/2010 14:40,1.95,17841.0,United Kingdom
538877,20727,LUNCH BAG  BLACK SKULL.,8,14/12/2010 15:29,5.06,,United Kingdom
538877,21212,PACK OF 72 RETROSPOT CAKE CASES,110,14/12/2010 15:29,2.13,,United Kingdom
538877,22423,REGENCY CAKESTAND 3 TIER,52,14/12/2010 15:29,25.49,,United Kingdom
538877,85123a,WHITE HANGING HEART T-LIGHT HOLDER,5,14/12/2010 15:29,6.77,,United Kingdom
538878,22423,REGENCY CAKESTAND 3 TIER,4,14/12/2010 15:43,12.75,13767.0,United Kingdom
538879,21212,PACK OF 72 RETROSPOT CAKE CASES,48,14/12/2010 15:50,0.55,15392.0,United Kingdom
538881,85099B,JUMBO BAG RED RETROSPOT,4,14/12/2010 15:54,4.21,,United Kingdom
538883,22457,NATURAL SLATE HEART CHALKBOARD ,1,14/12/2010 15:56,5.91,,United Kingdom
538883,47566,PARTY BUNTING,1,14/12/2010 15:56,9.32,,United Kingdom
538883,85099B,JUMBO BAG RED RETROSPOT,2,14/12/2010 15:56,4.21,,United Kingdom
538883,20725,LUNCH BAG RED RETROSPOT,4,14/12/2010 15:56,5.06,,United Kingdom
538890,84879,ASSORTED COLOUR BIRD ORNAMENT,8,14/12/2010 16:39,1.69,12867.0,United Kingdom
538890,21212,PACK OF 72 RETROSPOT CAKE CASES,5,14/12/2010 16:39,0.55,12867.0,United Kingdom
538890,85099B,JUMBO BAG RED RETROSPOT,5,14/12/2010 16:39,1.95,12867.0,United Kingdom
538894,20727,LUNCH BAG  BLACK SKULL.,3,14/12/2010 17:22,1.65,16161.0,United Kingdom
538894,22423,REGENCY CAKESTAND 3 TIER,1,14/12/2010 17:22,12.75,16161.0,United Kingdom
538902,84879,ASSORTED COLOUR BIRD ORNAMENT,40,15/12/2010 10:04,1.69,14150.0,United Kingdom
538903,84879,ASSORTED COLOUR BIRD ORNAMENT,8,15/12/2010 10:17,1.69,13496.0,United Kingdom
538903,22457,NATURAL SLATE HEART CHALKBOARD ,24,15/12/2010 10:17,2.95,13496.0,United Kingdom
538903,22423,REGENCY CAKESTAND 3 TIER,4,15/12/2010 10:17,12.75,13496.0,United Kingdom
538907,22423,REGENCY CAKESTAND 3 TIER,6,15/12/2010 10:40,12.75,15373.0,United Kingdom
538910,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,15/12/2010 10:54,2.95,17454.0,United Kingdom
538917,22469,HEART OF WICKER SMALL,3,15/12/2010 10:57,1.65,17449.0,United Kingdom
538942,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,15/12/2010 11:14,2.95,17346.0,United Kingdom
538945,22423,REGENCY CAKESTAND 3 TIER,16,15/12/2010 11:22,10.95,17230.0,United Kingdom
538945,22469,HEART OF WICKER SMALL,40,15/12/2010 11:22,1.45,17230.0,United Kingdom
538945,85099B,JUMBO BAG RED RETROSPOT,20,15/12/2010 11:22,1.95,17230.0,United Kingdom
538951,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,15/12/2010 11:26,2.95,16782.0,United Kingdom
538951,22423,REGENCY CAKESTAND 3 TIER,3,15/12/2010 11:26,12.75,16782.0,United Kingdom
538951,20727,LUNCH BAG  BLACK SKULL.,1,15/12/2010 11:26,1.65,16782.0,United Kingdom
538968,20725,LUNCH BAG RED RETROSPOT,10,15/12/2010 11:34,1.65,15384.0,United Kingdom
538968,20727,LUNCH BAG  BLACK SKULL.,10,15/12/2010 11:34,1.65,15384.0,United Kingdom
538991,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,15/12/2010 11:53,2.55,17511.0,United Kingdom
538991,21212,PACK OF 72 RETROSPOT CAKE CASES,120,15/12/2010 11:53,0.42,17511.0,United Kingdom
538992,84879,ASSORTED COLOUR BIRD ORNAMENT,8,15/12/2010 11:56,1.69,15950.0,United Kingdom
538995,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,15/12/2010 12:05,2.55,13458.0,United Kingdom
538995,22457,NATURAL SLATE HEART CHALKBOARD ,24,15/12/2010 12:05,2.95,13458.0,United Kingdom
538995,84879,ASSORTED COLOUR BIRD ORNAMENT,24,15/12/2010 12:05,1.69,13458.0,United Kingdom
538996,22423,REGENCY CAKESTAND 3 TIER,16,15/12/2010 12:06,10.95,15465.0,United Kingdom
538998,22423,REGENCY CAKESTAND 3 TIER,80,15/12/2010 12:08,10.95,15061.0,United Kingdom
538999,22423,REGENCY CAKESTAND 3 TIER,16,15/12/2010 12:09,10.95,16003.0,United Kingdom
539002,22423,REGENCY CAKESTAND 3 TIER,2,15/12/2010 12:30,12.75,14527.0,United Kingdom
539004,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,24,15/12/2010 12:43,4.25,13426.0,United Kingdom
539004,22457,NATURAL SLATE HEART CHALKBOARD ,6,15/12/2010 12:43,2.95,13426.0,United Kingdom
539007,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,15/12/2010 13:00,4.95,17894.0,United Kingdom
